Variable / Field Name,Form Name
chrpharm_med42_dosage_past,past_pharmaceutical_treatment
chrpharm_med42_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med42_invalid_past,past_pharmaceutical_treatment
chrpharm_med42_frequency_past,past_pharmaceutical_treatment
chrpharm_med42_datasource_past,past_pharmaceutical_treatment
chrpharm_med42_other_past,past_pharmaceutical_treatment
chrpharm_med42_comp_past,past_pharmaceutical_treatment
chrpharm_med42_indication_past,past_pharmaceutical_treatment
chrpharm_med42_other2_past,past_pharmaceutical_treatment
chrpharm_med42_comments_past,past_pharmaceutical_treatment
chrpharm_med42_add_past,past_pharmaceutical_treatment
chrpharm_med43_past,past_pharmaceutical_treatment
chrpharm_med43_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med43_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med43_past,past_pharmaceutical_treatment
chrpharm_med43_onset_past,past_pharmaceutical_treatment
chrpharm_med43_offset_past,past_pharmaceutical_treatment
chrpharm_med43_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med43_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med43_use_past,past_pharmaceutical_treatment
chrpharm_med43_dosage_past,past_pharmaceutical_treatment
chrpharm_med43_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med43_invalid_past,past_pharmaceutical_treatment
chrpharm_med43_frequency_past,past_pharmaceutical_treatment
chrpharm_med43_datasource_past,past_pharmaceutical_treatment
chrpharm_med43_other_past,past_pharmaceutical_treatment
chrpharm_med43_comp_past,past_pharmaceutical_treatment
chrpharm_med43_indication_past,past_pharmaceutical_treatment
chrpharm_med43_other2_past,past_pharmaceutical_treatment
chrpharm_med43_comments_past,past_pharmaceutical_treatment
chrpharm_med43_add_past,past_pharmaceutical_treatment
chrpharm_med44_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med44_past,past_pharmaceutical_treatment
chrpharm_med44_name_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med44_past,past_pharmaceutical_treatment
chrpharm_med44_onset_past,past_pharmaceutical_treatment
chrpharm_med44_offset_past,past_pharmaceutical_treatment
chrpharm_med44_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med44_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med44_use_past,past_pharmaceutical_treatment
chrpharm_med44_dosage_past,past_pharmaceutical_treatment
chrpharm_med44_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med44_invalid_past,past_pharmaceutical_treatment
chrpharm_med44_frequency_past,past_pharmaceutical_treatment
chrpharm_med44_datasource_past,past_pharmaceutical_treatment
chrpharm_med44_other_past,past_pharmaceutical_treatment
chrpharm_med44_comp_past,past_pharmaceutical_treatment
chrpharm_med44_indication_past,past_pharmaceutical_treatment
chrpharm_med44_other2_past,past_pharmaceutical_treatment
chrpharm_med44_comments_past,past_pharmaceutical_treatment
chrpharm_med44_add_past,past_pharmaceutical_treatment
chrpharm_med45_past,past_pharmaceutical_treatment
chrpharm_med45_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med45_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med45_past,past_pharmaceutical_treatment
chrpharm_med45_onset_past,past_pharmaceutical_treatment
chrpharm_med45_offset_past,past_pharmaceutical_treatment
chrpharm_med45_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med45_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med45_use_past,past_pharmaceutical_treatment
chrpharm_med45_dosage_past,past_pharmaceutical_treatment
chrpharm_med45_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med45_invalid_past,past_pharmaceutical_treatment
chrpharm_med45_frequency_past,past_pharmaceutical_treatment
chrpharm_med45_datasource_past,past_pharmaceutical_treatment
chrpharm_med45_other_past,past_pharmaceutical_treatment
chrpharm_med45_comp_past,past_pharmaceutical_treatment
chrpharm_med45_indication_past,past_pharmaceutical_treatment
chrpharm_med45_other2_past,past_pharmaceutical_treatment
chrpharm_med45_comments_past,past_pharmaceutical_treatment
chrpharm_med45_add_past,past_pharmaceutical_treatment
chrpharm_med46_past,past_pharmaceutical_treatment
chrpharm_med46_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med46_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med46_past,past_pharmaceutical_treatment
chrpharm_med46_onset_past,past_pharmaceutical_treatment
chrpharm_med46_offset_past,past_pharmaceutical_treatment
chrpharm_med46_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med46_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med46_use_past,past_pharmaceutical_treatment
chrpharm_med46_dosage_past,past_pharmaceutical_treatment
chrpharm_med46_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med46_invalid_past,past_pharmaceutical_treatment
chrpharm_med46_frequency_past,past_pharmaceutical_treatment
chrpharm_med46_datasource_past,past_pharmaceutical_treatment
chrpharm_med46_other_past,past_pharmaceutical_treatment
chrpharm_med46_comp_past,past_pharmaceutical_treatment
chrpharm_med46_indication_past,past_pharmaceutical_treatment
chrpharm_med46_other2_past,past_pharmaceutical_treatment
chrpharm_med46_comments_past,past_pharmaceutical_treatment
chrpharm_med46_add_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med47_past,past_pharmaceutical_treatment
chrpharm_med47_past,past_pharmaceutical_treatment
chrpharm_med47_name_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med47_past,past_pharmaceutical_treatment
chrpharm_med47_onset_past,past_pharmaceutical_treatment
chrpharm_med47_offset_past,past_pharmaceutical_treatment
chrpharm_med47_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med47_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med47_use_past,past_pharmaceutical_treatment
chrpharm_med47_dosage_past,past_pharmaceutical_treatment
chrpharm_med47_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med47_invalid_past,past_pharmaceutical_treatment
chrpharm_med47_frequency_past,past_pharmaceutical_treatment
chrpharm_med47_datasource_past,past_pharmaceutical_treatment
chrpharm_med47_other_past,past_pharmaceutical_treatment
chrpharm_med47_comp_past,past_pharmaceutical_treatment
chrpharm_med47_indication_past,past_pharmaceutical_treatment
chrpharm_med47_other2_past,past_pharmaceutical_treatment
chrpharm_med47_comments_past,past_pharmaceutical_treatment
chrpharm_med47_add_past,past_pharmaceutical_treatment
chrpharm_med48_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med48_past,past_pharmaceutical_treatment
chrpharm_med48_name_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med48_past,past_pharmaceutical_treatment
chrpharm_med48_onset_past,past_pharmaceutical_treatment
chrpharm_med48_offset_past,past_pharmaceutical_treatment
chrpharm_med48_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med48_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med48_use_past,past_pharmaceutical_treatment
chrpharm_med48_dosage_past,past_pharmaceutical_treatment
chrpharm_med48_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med48_invalid_past,past_pharmaceutical_treatment
chrpharm_med48_frequency_past,past_pharmaceutical_treatment
chrpharm_med48_datasource_past,past_pharmaceutical_treatment
chrpharm_med48_other_past,past_pharmaceutical_treatment
chrpharm_med48_comp_past,past_pharmaceutical_treatment
chrpharm_med48_indication_past,past_pharmaceutical_treatment
chrpharm_med48_other2_past,past_pharmaceutical_treatment
chrpharm_med48_comments_past,past_pharmaceutical_treatment
chrpharm_med48_add_past,past_pharmaceutical_treatment
chrpharm_med49_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med49_past,past_pharmaceutical_treatment
chrpharm_med49_name_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med49_past,past_pharmaceutical_treatment
chrpharm_med49_onset_past,past_pharmaceutical_treatment
chrpharm_med49_offset_past,past_pharmaceutical_treatment
chrpharm_med49_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med49_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med49_use_past,past_pharmaceutical_treatment
chrpharm_med49_dosage_past,past_pharmaceutical_treatment
chrpharm_med49_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med49_invalid_past,past_pharmaceutical_treatment
chrpharm_med49_frequency_past,past_pharmaceutical_treatment
chrpharm_med49_datasource_past,past_pharmaceutical_treatment
chrpharm_med49_other_past,past_pharmaceutical_treatment
chrpharm_med49_comp_past,past_pharmaceutical_treatment
chrpharm_med49_indication_past,past_pharmaceutical_treatment
chrpharm_med49_other2_past,past_pharmaceutical_treatment
chrpharm_med49_comments_past,past_pharmaceutical_treatment
chrpharm_med49_add_past,past_pharmaceutical_treatment
chrpharm_med50_past,past_pharmaceutical_treatment
chrpharm_med50_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med50_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med50_past,past_pharmaceutical_treatment
chrpharm_med50_offset_past,past_pharmaceutical_treatment
chrpharm_med50_onset_past,past_pharmaceutical_treatment
chrpharm_med50_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med50_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med50_use_past,past_pharmaceutical_treatment
chrpharm_med50_dosage_past,past_pharmaceutical_treatment
chrpharm_med50_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med50_invalid_past,past_pharmaceutical_treatment
chrpharm_med50_frequency_past,past_pharmaceutical_treatment
chrpharm_med50_datasource_past,past_pharmaceutical_treatment
chrpharm_med50_other_past,past_pharmaceutical_treatment
chrpharm_med50_comp_past,past_pharmaceutical_treatment
chrpharm_med50_indication_past,past_pharmaceutical_treatment
chrpharm_med50_other2_past,past_pharmaceutical_treatment
chrpharm_med50_comments_past,past_pharmaceutical_treatment
chrpharm_med50_add_past,past_pharmaceutical_treatment
chrpharm_med51_past,past_pharmaceutical_treatment
chrpharm_med51_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med51_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med51_past,past_pharmaceutical_treatment
chrpharm_med51_onset_past,past_pharmaceutical_treatment
chrpharm_med51_offset_past,past_pharmaceutical_treatment
chrpharm_med51_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med51_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med51_use_past,past_pharmaceutical_treatment
chrpharm_med51_dosage_past,past_pharmaceutical_treatment
chrpharm_med51_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med51_invalid_past,past_pharmaceutical_treatment
chrpharm_med51_frequency_past,past_pharmaceutical_treatment
chrpharm_med51_datasource_past,past_pharmaceutical_treatment
chrpharm_med51_other_past,past_pharmaceutical_treatment
chrpharm_med51_comp_past,past_pharmaceutical_treatment
chrpharm_med51_indication_past,past_pharmaceutical_treatment
chrpharm_med51_other2_past,past_pharmaceutical_treatment
chrpharm_med51_comments_past,past_pharmaceutical_treatment
chrpharm_med51_add_past,past_pharmaceutical_treatment
chrpharm_med52_past,past_pharmaceutical_treatment
chrpharm_med52_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med52_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med52_past,past_pharmaceutical_treatment
chrpharm_med52_onset_past,past_pharmaceutical_treatment
chrpharm_med52_offset_past,past_pharmaceutical_treatment
chrpharm_med52_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med52_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med52_use_past,past_pharmaceutical_treatment
chrpharm_med52_dosage_past,past_pharmaceutical_treatment
chrpharm_med52_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med52_invalid_past,past_pharmaceutical_treatment
chrpharm_med52_frequency_past,past_pharmaceutical_treatment
chrpharm_med52_datasource_past,past_pharmaceutical_treatment
chrpharm_med52_other_past,past_pharmaceutical_treatment
chrpharm_med52_comp_past,past_pharmaceutical_treatment
chrpharm_med52_indication_past,past_pharmaceutical_treatment
chrpharm_med52_other2_past,past_pharmaceutical_treatment
chrpharm_med52_comments_past,past_pharmaceutical_treatment
chrpharm_med52_add_past,past_pharmaceutical_treatment
chrpharm_med53_past,past_pharmaceutical_treatment
chrpharm_med53_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med53_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med53_past,past_pharmaceutical_treatment
chrpharm_med53_onset_past,past_pharmaceutical_treatment
chrpharm_med53_offset_past,past_pharmaceutical_treatment
chrpharm_med53_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med53_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med53_use_past,past_pharmaceutical_treatment
chrpharm_med53_dosage_past,past_pharmaceutical_treatment
chrpharm_med53_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med53_invalid_past,past_pharmaceutical_treatment
chrpharm_med53_frequency_past,past_pharmaceutical_treatment
chrpharm_med53_datasource_past,past_pharmaceutical_treatment
chrpharm_med53_other_past,past_pharmaceutical_treatment
chrpharm_med53_comp_past,past_pharmaceutical_treatment
chrpharm_med53_indication_past,past_pharmaceutical_treatment
chrpharm_med53_other2_past,past_pharmaceutical_treatment
chrpharm_med53_comments_past,past_pharmaceutical_treatment
chrpharm_med53_add_past,past_pharmaceutical_treatment
chrpharm_med54_past,past_pharmaceutical_treatment
chrpharm_med54_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med54_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med54_past,past_pharmaceutical_treatment
chrpharm_med54_onset_past,past_pharmaceutical_treatment
chrpharm_med54_offset_past,past_pharmaceutical_treatment
chrpharm_med54_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med54_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med54_use_past,past_pharmaceutical_treatment
chrpharm_med54_dosage_past,past_pharmaceutical_treatment
chrpharm_med54_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med54_invalid_past,past_pharmaceutical_treatment
chrpharm_med54_frequency_past,past_pharmaceutical_treatment
chrpharm_med54_datasource_past,past_pharmaceutical_treatment
chrpharm_med54_other_past,past_pharmaceutical_treatment
chrpharm_med54_comp_past,past_pharmaceutical_treatment
chrpharm_med54_indication_past,past_pharmaceutical_treatment
chrpharm_med54_other2_past,past_pharmaceutical_treatment
chrpharm_med54_comments_past,past_pharmaceutical_treatment
chrpharm_med54_add_past,past_pharmaceutical_treatment
chrpharm_med55_past,past_pharmaceutical_treatment
chrpharm_med55_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med55_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med55_past,past_pharmaceutical_treatment
chrpharm_med55_onset_past,past_pharmaceutical_treatment
chrpharm_med55_offset_past,past_pharmaceutical_treatment
chrpharm_med55_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med55_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med55_use_past,past_pharmaceutical_treatment
chrpharm_med55_dosage_past,past_pharmaceutical_treatment
chrpharm_med55_dosage_2_past,past_pharmaceutical_treatment
chrpharm_med55_invalid_past,past_pharmaceutical_treatment
chrpharm_med55_frequency_past,past_pharmaceutical_treatment
chrpharm_med55_datasource_past,past_pharmaceutical_treatment
chrpharm_med55_other_past,past_pharmaceutical_treatment
chrpharm_med55_comp_past,past_pharmaceutical_treatment
chrpharm_med55_indication_past,past_pharmaceutical_treatment
chrpharm_med55_other2_past,past_pharmaceutical_treatment
chrpharm_med55_comments_past,past_pharmaceutical_treatment
chrpharm_med55_add_past,past_pharmaceutical_treatment
chrpharm_med56_past,past_pharmaceutical_treatment
chrpharm_med56_name_past,past_pharmaceutical_treatment
chrpharm_dose_lowerlimit_med56_past,past_pharmaceutical_treatment
chrpharm_dose_upperlimit_med56_past,past_pharmaceutical_treatment
chrpharm_med56_onset_past,past_pharmaceutical_treatment
chrpharm_med56_offset_past,past_pharmaceutical_treatment
chrpharm_med56_dateinvalid_past,past_pharmaceutical_treatment
chrpharm_med56_dateinvalid_past_2,past_pharmaceutical_treatment
chrpharm_med56_use_past,past_pharmaceutical_treatment
